id.only,url,author,title,year,multiple_grad_year,degree_level,degree_name,downloads
66254,http://hdl.handle.net/1957/59156,"Lytle, Kelli Anne",DHA and Low-fat Low-cholesterol Diets as Treatment Strategies for Nonalcoholic Fatty Liver Disease,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Nutrition,9
66242,http://hdl.handle.net/1957/59177,"Harpham, Kelsey",Taming the Tumalo : A Damned Dam Repurposed for Recharge,2016,-1,Master's,Master of Science (M.S.) in Water Resources Engineering,66
66192,http://hdl.handle.net/1957/59197,"Miller, Robert (Robert Gordon)",Evaluating Cultural Dimensions to Design Better User Interfaces,2016,-1,Master's,Master of Science (M.S.) in Industrial Engineering,22
65923,http://hdl.handle.net/1957/59237,"Feinstein, Rita",The Possibility of Shattering,2016,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,13
65876,http://hdl.handle.net/1957/59239,"Chin, Michael",You Might Forget The Sky Was Ever Blue,2016,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,25
66000,http://hdl.handle.net/1957/59240,"Trabold, Erica",Four-Mile Corner,2016,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,8
66451,http://hdl.handle.net/1957/59242,"Brown, Dylan (Dylan Christoffe)",Mad River,2016,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,8
66062,http://hdl.handle.net/1957/59250,"Schrafft, Gretchen",A General Theory of Magic,2016,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,5
66168,http://hdl.handle.net/1957/59251,"Sacks, Ian (Ian Davis)",A Table Alphabeticall,2016,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,5
66248,http://hdl.handle.net/1957/59290,"Collins, Harold R. (Harold Richard)","LSD, Mules and Men : Hypermediation in Hunter S. Thompson and Zora Neale Hurston",2016,-1,Master's,Master of Arts (M.A.) in English,82
66169,http://hdl.handle.net/1957/59300,"Surface, Samara","""Its Own Sense of Verisimilitude"" : The Lizzie Bennet Diaries As a Transhistorical Adaptation of the Semipublic",2016,-1,Master's,Master of Arts (M.A.) in English,61
66239,http://hdl.handle.net/1957/59309,"Hixson, Karen A. (Karen Ann)",Understanding Power in the Therapeutic Relationship,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Counseling,325
66281,http://hdl.handle.net/1957/59325,"Garfinkel, David (David Aaron)",Role of Alloying on the Thermal Stability of Duplex Stainless Steel,2016,-1,Master's,Master of Science (M.S.) in Materials Science,21
66022,http://hdl.handle.net/1957/59332,"Minarsich, Joey",Influence of Processing Parameters on the Inactivation of Salmonella spp. During the Cooking Step of Jerky Production Using a Commercial-Scale Dehydrator,2016,-1,Master's,Master of Science (M.S.) in Food Science and Technology,41
66568,http://hdl.handle.net/1957/59384,"Sayles, Verity",Internal Medicine,2016,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,9
62891,http://hdl.handle.net/1957/56268,"Duncan, Robert J. (Robert Joseph)",Early Predictors of Academic Achievement and Externalizing Problems for Children in Low-Income Families,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Human Development and Family Studies,165
62859,http://hdl.handle.net/1957/56292,"Strid, April R.","Homogenization of Detrital Leachate in an Old-Growth Coniferous Forest, OR : DOC Fluorescence Signatures in Soils Undergoing Long-Term Litter Manipulations",2016,-1,Master's,Master of Science (M.S.) in Soil Science,185
62887,http://hdl.handle.net/1957/56309,"Gabler, Andrew",Learning-based Control of Experimental Hybrid Fuel Cell Power Plant,2016,-1,Master's,Master of Science (M.S.) in Robotics,149
62988,http://hdl.handle.net/1957/56350,"Chen, Sheng",Variational Typing and Its Applications,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Computer Science,245
63024,http://hdl.handle.net/1957/56367,"Pritchard, Kyle R.",Bird Abundance and Microhabitat Associations with Oak Mistletoe in Willamette Valley Oak Woodlands,2016,-1,Master's,Master of Science (M.S.) in Forest Ecosystems and Society,311
63026,http://hdl.handle.net/1957/56370,"Pawlowski, Bryan",New Approaches to Depth-Based Render Techniques Using Pixel Synchronization,2016,-1,Master's,Master of Science (M.S.) in Computer Science,208
62977,http://hdl.handle.net/1957/56379,"Cairns, Tylee",Exploring Intuitive Use,2016,-1,Master's,Master of Science (M.S.) in Industrial Engineering,216
63038,http://hdl.handle.net/1957/56391,"Fedewa, Erin J.",Pre- and Post-settlement Processes of Northern Rock Sole (Lepidopsetta polyxystra) in Relation to Interannual Variability in Temperature and Productivity in the Gulf of Alaska,2016,-1,Master's,Master of Science (M.S.) in Fisheries Science,179
63084,http://hdl.handle.net/1957/56468,"Alzubeidi, Yasmeen S.",Inactivation Strategy for Clostridium perfringens Spores Adhered onto Stainless Steel Surfaces,2016,-1,Master's,Master of Science (M.S.) in Pharmacy,373
63961,http://hdl.handle.net/1957/57275,"Li, Weiyang",Acoustically Assisted Magnetic Recording,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Electrical and Computer Engineering,397
63703,http://hdl.handle.net/1957/57121,"Kirkendall, Tyler M.",Genome-Scale Metabolic Reconstruction and Analysis of a Pure Culture Anaerobic Digester,2016,-1,Master's,Master of Science (M.S.) in Environmental Engineering,477
63839,http://hdl.handle.net/1957/57165,"Thompson, Zachary James",Terahertz Imaging and Nonlinear Spectroscopy of Semiconductors using Plasmonic Devices,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Physics,387
63968,http://hdl.handle.net/1957/57268,"Somasundaram, Elanchezhian",Application of Advanced Hybrid Transport Methods for Nonproliferation Test Problems,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Nuclear Engineering,157
63930,http://hdl.handle.net/1957/57271,"Kreider, Peter B.",Applications of Nonthermal Microplasmas in Chemical Reaction Engineering,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Chemical Engineering,11
63909,http://hdl.handle.net/1957/57242,"Kraft, Daniel N.","Impact of lees content, nitrogen, and elemental sulfur on volatile sulfur compound formation in Vitis vinifera L. cv. 'Pinot noir' wine",2016,-1,Master's,Master of Science (M.S.) in Food Science and Technology,266
63933,http://hdl.handle.net/1957/57264,"Danielson, Rachel E.","Response of Soil Microbially Mediated Nutrient Cycling and Community Structure to Timber
Harvest in the Pacific Northwest",2016,-1,Master's,Master of Science (M.S.) in Soil Science,151
63947,http://hdl.handle.net/1957/57428,"Smitherman, Lauren L.","Forensic Hydrogeography : Assessing Groundwater Arsenic Concentrations and Testing Methods within the Harney Basin, Oregon",2016,-1,Master's,Master of Science (M.S.) in Water Resources Science,340
63944,http://hdl.handle.net/1957/57433,"Frable, Benjamin W.",Tempo and Mode of Diversification in the Neotropical Fish Superfamily Anostomoidea (Ostariophysi: Characiformes),2016,-1,Master's,Master of Science (M.S.) in Fisheries Science,76
64198,http://hdl.handle.net/1957/57492,"Flaherty, Ryan James",Tags Versus Genetics : Identifying Which Tool Provides the Best Information about Chinook Salmon (Oncorhynchus tshawytscha) Distributions in the California Current,2016,-1,Master's,Master of Science (M.S.) in Marine Resource Management,205
64337,http://hdl.handle.net/1957/57655,"Ferguson, Laura B.",Characterizing and Assessing the Researcher-Stakeholder Engagement Process for Water Sustainability : The Willamette Water 2100 Project,2016,-1,Master's,Master of Science (M.S.) in Marine Resource Management,335
64549,http://hdl.handle.net/1957/57798,"Flesch, Jeffrey M.",School Bullying Intervention Programs and the Eight Positive Youth Development Indicators of High-Quality Youth Programs : A Systematic Review and Analysis,2016,-1,Master's,Master of Science (M.S.) in Human Development and Family Studies,260
64451,http://hdl.handle.net/1957/57866,"Cressman, Luke R.","Tsunami Simulation Using OpenSees : Validation of Bridge Response and Exploration of
Shallow Water Flow",2016,-1,Master's,Master of Science (M.S.) in Civil Engineering,55
64638,http://hdl.handle.net/1957/57898,"Guha Roy, Ankur",Analysis and Design of Low Voltage LC Oscillators and their Application to Wireless Sensor Networks,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Electrical and Computer Engineering,16
64578,http://hdl.handle.net/1957/57907,"Maack, Bryan A.",Developing New Routes for Mechanical Characterization of Metal-Organic Frameworks,2016,-1,Master's,Master of Science (M.S.) in Materials Science,116
64723,http://hdl.handle.net/1957/57952,"Erickson, Sarah A.",Listing as a Potential Connection between Sets of Outcomes and Counting Processes,2016,-1,Master's,Master of Science (M.S.) in Mathematics,146
64708,http://hdl.handle.net/1957/57946,"Winberry, Laura Anne",the muddy season,2016,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,5
64763,http://hdl.handle.net/1957/57983,"Cate, Rachael",Post-colonialist Pathways : Building Potential for Multicultural Service Learning at Community Colleges,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Education,5
64732,http://hdl.handle.net/1957/58082,"Batchelor, Jonathan L.",Quantification of Ecological Change Using Repeat Photography and Ground Based Lidar,2016,-1,Master's,Master of Science (M.S.) in Forest Ecosystems and Society,79
64900,http://hdl.handle.net/1957/58096,"Saberiyan, Amireh G.",Owner's Role in Brownfield Remediation : The Brownfield Experts' Perspective,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Civil Engineering,168
65078,http://hdl.handle.net/1957/58185,"Al-AbdRabbuh, Sami",A Functional Systems Approach to Comprehensive Emergency Management,2016,-1,Master's,Master of Science (M.S.) in Industrial Engineering,252
65282,http://hdl.handle.net/1957/58421,"Bunn, Michael",Evaluation of the Performance of Lateral Spread Displacement Empirical Models for Subduction Zone Earthquake Case Histories,2016,-1,Master's,Master of Science (M.S.) in Civil Engineering,174
65365,http://hdl.handle.net/1957/58484,"Petersen, Dennis F.",Density Functional Theory Investigation of CH Coupling and CH Hydrogenation Reactions on Different Cobalt Surface Facets and Fischer-Tropsch Temperature Swing Reactor Optimization,2016,-1,Master's,Master of Science (M.S.) in Chemical Engineering,12
65419,http://hdl.handle.net/1957/58515,"Wang, Wenjie",Investigation of Optimal Extraction Conditions and Microencapsulation Technique for Stabilizing Anthocyanins and Polyphenols from Fruit Materials,2016,-1,Master's,Master of Science (M.S.) in Food Science and Technology,7
65542,http://hdl.handle.net/1957/58619,"Moulin, Aur̩lie J.","Evolution of Turbulence, Heat Content, and Freshwater Lenses in the Diurnal Warm Layer",2016,-1,Doctoral,"Doctor of Philosophy (Ph. D.) in Ocean, Earth, and Atmospheric Sciences",260
65615,http://hdl.handle.net/1957/58684,"Carroll, Lindsay J.","Evaluating Coastal Protection Services Associated with Restoration Management of an Endangered Shorebird in Oregon, U.S.A.",2016,-1,Master's,Master of Science (M.S.) in Marine Resource Management,225
65660,http://hdl.handle.net/1957/58774,"Fajardo Centeno, Carlos A.",Influence of Soft Wheat Characteristics on Quality of Batter-based Products,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Food Science & Technology,176
65626,http://hdl.handle.net/1957/58786,"Kiff, Robin E.",Applications of an Agent-Based Approach to Automated Structure Design,2016,-1,Master's,Master of Science (M.S.) in Mechanical Engineering,81
65738,http://hdl.handle.net/1957/58802,"Weems, Candice Michelle","Examining the Spatial Distribution of Park Access and Trajectories of Gentrification in Seattle, Washington 1990 - 2010",2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Geography,172
65776,http://hdl.handle.net/1957/58814,"Parris, Cheryl A.",Soil Water Tension Irrigation Criteria Affects Both Stevia Rebaudiana Leaf Yield and Leaf Steviol Glycoside Composition,2016,-1,Master's,Master of Science (M.S.) in Horticulture,9
65874,http://hdl.handle.net/1957/58954,"Woods, Douglas N.",High Order Finite Elements SN Transport in X-Y Geometry on Meshes with Curved Surfaces in the Thick Diffusion Limit,2016,-1,Master's,Master of Science (M.S.) in Nuclear Engineering,93
65829,http://hdl.handle.net/1957/58875,"Terry, Jesse L.",Factors Affecting Histologic Tumor Free Margins in Widely Excised Feline Injection Site Sarcomas,2016,-1,Master's,Master of Science (M.S.) in Veterinary Sciences,39
65979,http://hdl.handle.net/1957/58976,"Parreira, Stephanie",Effects of Pesticide Exposure on Honey Bee Health : Impacts of Pesticide Interactions and Exposure Through Multiple Routes,2016,-1,Master's,Master of Science (M.S.) in Horticulture,48
65944,http://hdl.handle.net/1957/58985,"Kline, Kristina N.",A Multi-Spatial Scale Economic Analysis of the Impacts of Bear Damage to Douglas-fir on Private Timberlands in the Pacific Northwest,2016,-1,Master's,Master of Science (M.S.) in Forest Ecosystems and Society,102
65823,http://hdl.handle.net/1957/58881,"Banawas, Saeed S.",New Insights into the Molecular Mechanism of Clostridium perfringens Spore Germination,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Microbiology,104
66020,http://hdl.handle.net/1957/58986,"Thiessen, Lindsey D.",Overwintering of Erysiphe necator and Inoculum Monitoring for Decision Aids,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Botany and Plant Pathology,132
66015,http://hdl.handle.net/1957/59104,"Crowder, Camerron M.",Environmental Variables and Gene Expression Profiles Associated with Cueing Reproductive Events in Cnidarians,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Zoology,2
66219,http://hdl.handle.net/1957/59139,"Cusack, Christopher Inju",Bioeconomic Simulation Modeling of Fisheries : Three Essays,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Applied Economics,174
66200,http://hdl.handle.net/1957/59174,"Golbabaei, Sanaz",Branched Covering Space Construction and Visualization,2016,-1,Master's,Master of Science (M.S.) in Computer Science,71
66081,http://hdl.handle.net/1957/59180,"De Jesus, Michael A. (Michael Anthony)",Claude McKay's Vision of Community in the African Diaspora : A Fresh Take on Home to Harlem and Banjo,2016,-1,Master's,Master of Arts in Interdisciplinary Studies (M.A.I.S.),73
66265,http://hdl.handle.net/1957/59219,"Vickstrom, Kyle E.",Transformation of Carbon Tetrachloride and Chloroform by Trichloroethene Respiring Anaerobic Mixed Cultures and Supernatant,2016,-1,Master's,Master of Science (M.S.) in Environmental Engineering,62
66104,http://hdl.handle.net/1957/59253,"Lubans-Othic, Mara",The Disclosures,2016,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,6
65835,http://hdl.handle.net/1957/59258,"Wiley, Marie","Genres at Play : History, Tragedy, and Comedy in Shakespeare's Richard II",2016,-1,Master's,Master of Arts (M.A.) in English,59
66257,http://hdl.handle.net/1957/59322,"Schauer, Austin A.",Primal Matter : Deep Objects in Historical Accounts of the Glanton Gang,2016,-1,Master's,Master of Arts (M.A.) in English,67
66223,http://hdl.handle.net/1957/59297,"Kim, Yaejun",The Effect of Downed-trees on Harvesting Productivity and Costs in Beetle-killed Stands,2016,-1,Master's,Master of Science (M.S.) in Sustainable Forest Management,48
66264,http://hdl.handle.net/1957/59311,"Keeler, Jessie",Reflection and Dissection in Engineering Education : Exploring Critical Elements of Active Learning and their Roles in Course Structures,2016,-1,Master's,Master of Science (M.S.) in Chemical Engineering,19
62894,http://hdl.handle.net/1957/56278,"Kate, Kunal H.",Material Properties in Ceramic Injection Molding Design,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Materials Science,367
62934,http://hdl.handle.net/1957/56301,"Gutowska, Izabela",Study on Depressurized Loss of Coolant Accident and its Mitigation Method Framework at Very High Temperature Gas Cooled Reactor,2016,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Nuclear Engineering,346
